일시,시도,시_군_구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2024-04-23 20:43:00,충청남도,홍성군,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,기타(부주의),기타,기타,0,0,0,958,기타서비스,기타건축물,기타 건축물
2024-04-23 20:54:00,경기도,남양주시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",화학적 요인,화학적 발화(유증기 확산),위험물등,기타 제4류 위험물,1,0,1,39602,산업시설,공장시설,화학공업
2024-04-23 20:55:00,경기도,의정부시,기타(쓰레기 화재등),미상,미상,방화의심,방화의심,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,605,기타,야외,공터
2024-04-23 21:01:00,전라남도,강진군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,폐목재,0,0,0,0,기타,야외,쓰레기
2024-04-23 21:03:00,경상북도,고령군,기타(쓰레기 화재등),기타,기타,부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,312,기타,야외,야적장
2024-04-23 21:11:00,경기도,광명시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,176,"판매,업무시설",판매시설,상가빌딩
2024-04-23 21:33:00,서울특별시,성북구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,재활용,0,0,0,11,기타,야외,쓰레기
2024-04-23 21:59:00,서울특별시,송파구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,30,기타,야외,쓰레기
2024-04-23 22:01:00,광주광역시,서구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,170,주거,단독주택,단독주택
2024-04-23 22:52:00,서울특별시,서대문구,"건축,구조물",미상,미상,미상,미상,쓰레기류,기타 쓰레기,0,0,0,254,"판매,업무시설",판매시설,상가빌딩
2024-04-23 23:19:00,경상남도,김해시,"건축,구조물",작동기기,전기적 아크(단락),부주의,기타(부주의),"전기,전자",전선피복,0,0,0,1817,산업시설,창고시설,"냉장, 냉동창고"
2024-04-23 23:43:00,경기도,의왕시,"건축,구조물",작동기기,기타(작동기기),전기적 요인,미확인단락,"종이,목재,건초등",종이,0,0,0,29910,주거,단독주택,다가구주택
2024-04-23 23:45:00,서울특별시,중구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,1,"판매,업무시설",일반업무,오피스텔
2024-04-24 00:03:00,전북특별자치도,익산시,"건축,구조물",미상,미상,부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,0,0,0,675,산업시설,공장시설,식료품공업
2024-04-24 00:15:00,서울특별시,중구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,1,기타,야외,쓰레기
2024-04-24 00:30:00,경기도,화성시,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,노후,"전기,전자","전기, 전자기기 내부배선",0,0,0,2783,기타,야외,기타야외
2024-04-24 00:43:00,대전광역시,대덕구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,54169,산업시설,작업장,"고철처리소, 고물상"
2024-04-24 01:11:00,서울특별시,강동구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,132,"판매,업무시설",일반업무,일반빌딩
2024-04-24 01:36:00,경기도,화성시,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,화학적 폭발,쓰레기류,기타 쓰레기,0,0,0,2718,기타,야외,공터
2024-04-24 02:21:00,부산광역시,강서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,기타,기타,0,0,0,5069,산업시설,공장시설,그 밖의 공업
2024-04-24 02:33:00,경기도,군포시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,44,생활서비스,일상서비스,고시원(원룸텔)
2024-04-24 03:33:00,서울특별시,중구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","침구,직물류","기타(침구,직물류)",0,0,0,21664,산업시설,작업장,기타 작업장
2024-04-24 04:22:00,광주광역시,북구,"건축,구조물",미상,미상,미상,미상,가구,"침대, 매트리스",1,1,0,16599,주거,공동주택,아파트
2024-04-24 04:37:00,경상북도,경주시,"건축,구조물",화학적 발화열,화학반응열,자연적인 요인,기타(자연적인요인),합성수지,기타(합성수지),0,0,0,48871,산업시설,위생시설,폐기물재활용시설
2024-04-24 05:44:00,경기도,안성시,"건축,구조물",미상,미상,미상,미상,미상,미상,1,0,1,1582431,산업시설,위생시설,폐기물재활용시설
2024-04-24 05:45:00,서울특별시,영등포구,기타(쓰레기 화재등),작동기기,"불꽃, 스파크, 정전기",전기적 요인,"누전,지락",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,38,기타,야외,기타야외
2024-04-24 06:00:00,경기도,고양시일산동구,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,화학적 폭발,쓰레기류,쓰레기,0,0,0,575,기타,야외,기타야외
2024-04-24 06:30:00,서울특별시,용산구,"자동차,철도차량","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",휘발유,0,0,0,1650,"자동차,철도차량",자동차,오토바이
2024-04-24 06:49:00,전북특별자치도,익산시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,372,생활서비스,음식점,한식(휴게)
2024-04-24 06:55:00,경기도,남양주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,13189,산업시설,동식물시설,기타 동식물시설
2024-04-24 07:29:00,전북특별자치도,부안군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,3650,"판매,업무시설",판매시설,기타 판매시설
2024-04-24 07:39:00,경기도,이천시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"자동차,철도차량,선박,항공기",전기배선,0,0,0,1287,"자동차,철도차량",자동차,특수자동차
2024-04-24 07:50:00,전라남도,해남군,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자","전기, 전자기기 케이스",0,0,0,672,산업시설,창고시설,"창고, 물품저장소"
2024-04-24 08:51:00,전북특별자치도,김제시,기타(쓰레기 화재등),"마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하",위험물등,기계유,0,0,0,1719,기타,야외,기타야외
2024-04-24 08:58:00,경기도,광명시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,12084,기타서비스,기타건축물,기타 건축물
2024-04-24 09:21:00,제주특별자치도,제주시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,2299,"판매,업무시설",숙박시설,펜션
2024-04-24 09:46:00,전라남도,순천시,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자","전기, 전자기기 기판",0,0,0,14168,주거,단독주택,단독주택
2024-04-24 10:00:00,충청북도,충주시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,"종이,목재,건초등",종이,0,0,0,205,주거,공동주택,아파트
2024-04-24 10:07:00,대전광역시,유성구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",전기배선,0,0,0,2970,"자동차,철도차량",자동차,승용자동차
2024-04-24 10:51:00,서울특별시,강남구,"자동차,철도차량","담뱃불, 라이터불","라이터불, 성냥불",부주의,기타(부주의),쓰레기류,쓰레기,0,0,0,23,"자동차,철도차량",자동차,승용자동차
2024-04-24 11:00:00,전라남도,여수시,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,노후,"전기,전자","전기, 전자기기 내부배선",0,0,0,3918,"판매,업무시설",일반업무,기타 일반업무시설
2024-04-24 11:40:00,경기도,안양시동안구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,1,0,1,11211,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2024-04-24 12:04:00,전북특별자치도,김제시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자",전선피복,0,0,0,749,기타서비스,기타건축물,기타 건축물
2024-04-24 12:43:00,경상남도,김해시,"건축,구조물",작동기기,기타(작동기기),미상,미상,"전기,전자","기타(전기,전자)",0,0,0,2771,산업시설,창고시설,기타 창고
2024-04-24 12:51:00,서울특별시,양천구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 내부배선",0,0,0,37,주거,공동주택,다세대주택
2024-04-24 13:10:00,대구광역시,동구,기타(쓰레기 화재등),미상,미상,미상,미상,미상,미상,0,0,0,0,기타,야외,기타야외
2024-04-24 13:22:00,경기도,남양주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,37226,산업시설,공장시설,그 밖의 공업
2024-04-24 13:29:00,경상남도,창원시 성산구,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,210,기타,야외,기타야외
2024-04-24 13:34:00,충청남도,논산시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,0,0,0,16786,"자동차,철도차량",자동차,화물자동차
2024-04-24 13:48:00,경기도,남양주시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,0,0,0,11880,"자동차,철도차량",건설기계,기타 건설기계
2024-04-24 13:57:00,경기도,부천시 오정구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,1,산업시설,공장시설,그 밖의 공업
2024-04-24 14:50:00,전라남도,무안군,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,0,0,0,9160,주거,단독주택,단독주택
2024-04-24 15:52:00,부산광역시,기장군,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,접촉불량에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,20,생활서비스,음식점,한식
2024-04-24 16:00:00,전북특별자치도,남원시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,기타(기계적요인),"자동차,철도차량,선박,항공기",타이어,0,0,0,550,"자동차,철도차량",자동차,화물자동차
2024-04-24 16:04:00,대구광역시,달서구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,179,"판매,업무시설",판매시설,전통시장
2024-04-24 17:03:00,경기도,양주시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",화학적 요인,화학적 발화(유증기 확산),위험물등,기타 제4류 위험물,1,0,1,908304,산업시설,공장시설,화학공업
2024-04-24 17:05:00,서울특별시,강서구,"건축,구조물",작동기기,전기적 아크(단락),미상,미상,"전기,전자","전기, 전자기기 케이스",0,0,0,12602,주거,공동주택,다세대주택
2024-04-24 17:08:00,충청남도,당진시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,537,기타,야외,기타야외
2024-04-24 17:37:00,경상북도,구미시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","기타(전기,전자)",0,0,0,60,생활서비스,일상서비스,의류
2024-04-24 17:52:00,대전광역시,동구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",미상,미상,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,4660,생활서비스,일상서비스,일반상점
2024-04-24 18:48:00,전북특별자치도,군산시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,44,기타,야외,기타야외
2024-04-24 18:54:00,전라남도,영암군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,5727,"판매,업무시설",일반업무,일반회사
2024-04-24 20:20:00,부산광역시,북구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,공동주택,아파트
2024-04-24 20:52:00,경기도,여주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,기타,기타,0,0,0,1027,산업시설,창고시설,기타 창고
2024-04-24 21:11:00,경상남도,사천시,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,11,기타,야외,쓰레기
2024-04-24 21:11:00,경상남도,거제시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,616,"자동차,철도차량",자동차,화물자동차
2024-04-24 21:31:00,경상남도,밀양시,"자동차,철도차량","마찰, 전도, 복사","기타(마찰,전도,복사)",교통사고,교통사고,"자동차,철도차량,선박,항공기",부품,0,0,0,770,"자동차,철도차량",자동차,승용자동차
2024-04-24 21:50:00,경상북도,경주시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",전기배선,0,0,0,1991,"자동차,철도차량",자동차,승용자동차
2024-04-24 23:18:00,충청남도,서산시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,7920,"자동차,철도차량",자동차,승용자동차
2024-04-24 23:46:00,서울특별시,금천구,"건축,구조물",미상,미상,미상,미상,기타,기타,0,0,0,255,생활서비스,음식점,한식
2024-04-25 00:03:00,경기도,안성시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,10698,산업시설,창고시설,"냉장, 냉동창고"
2024-04-25 00:04:00,대전광역시,중구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,3,기타,야외,쓰레기
2024-04-25 01:43:00,서울특별시,서초구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,빨래삶기,"침구,직물류","행주, 기름걸레",0,0,0,122,"판매,업무시설",일반업무,일반빌딩
2024-04-25 01:50:00,서울특별시,영등포구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,11,"판매,업무시설",일반업무,오피스텔
2024-04-25 02:19:00,대구광역시,달서구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,3591,주거,단독주택,다가구주택
2024-04-25 02:20:00,경기도,광명시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 케이스",0,0,0,144,주거,공동주택,아파트
2024-04-25 02:45:00,부산광역시,동구,"건축,구조물",미상,미상,미상,미상,미상,미상,1,1,0,8446,"판매,업무시설",숙박시설,모텔
2024-04-25 03:14:00,대전광역시,서구,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,자연발화,식품,기타(식품),0,0,0,908,"판매,업무시설",일반업무,일반빌딩
2024-04-25 03:45:00,서울특별시,구로구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,쓰레기류,기타 쓰레기,0,0,0,49,"판매,업무시설",일반업무,일반빌딩
2024-04-25 04:43:00,경상남도,창원시 의창구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",0,0,0,430,산업시설,동식물시설,계사
2024-04-25 04:55:00,경기도,부천시 원미구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,9322,생활서비스,음식점,기타 음식점
2024-04-25 06:42:00,경기도,포천시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,정비불량,"자동차,철도차량,선박,항공기",타이어,0,0,0,24200,"자동차,철도차량",자동차,화물자동차
2024-04-25 07:48:00,울산광역시,울주군,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,식품,음식물,0,0,0,4,주거,단독주택,단독주택
2024-04-25 08:09:00,전라남도,강진군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,552,주거,단독주택,단독주택
2024-04-25 08:44:00,서울특별시,서초구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1986,"판매,업무시설",공공기관,국가 및 지방자치단체 청사
2024-04-25 08:45:00,경상북도,포항시북구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,84,기타,야외,기타야외
2024-04-25 08:54:00,서울특별시,강서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"침구,직물류","기타(침구,직물류)",0,0,0,415,생활서비스,음식점,"치킨,족발"
2024-04-25 09:04:00,서울특별시,중랑구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,22,주거,단독주택,다가구주택
2024-04-25 09:51:00,전라남도,여수시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,8752,기타,야외,기타야외
2024-04-25 09:59:00,대구광역시,북구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,튀김유,0,0,0,504,주거,공동주택,아파트
2024-04-25 10:11:00,경기도,화성시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",쓰레기류,분진,0,0,0,5715,산업시설,공장시설,금속기계 및 기구공업
2024-04-25 10:13:00,전라남도,여수시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,기타,기타,0,0,0,172,주거,공동주택,연립주택
2024-04-25 10:18:00,서울특별시,강북구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,100,생활서비스,음식점,"커피숍,다방,카페"
2024-04-25 10:21:00,경상남도,진주시,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",기타,기타,0,0,0,1356,주거,단독주택,단독주택
2024-04-25 10:25:00,강원특별자치도,홍천군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자",전선피복,0,0,0,3247,생활서비스,오락시설,노래연습장
2024-04-25 10:47:00,서울특별시,종로구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,383,집합시설,종교시설,교회
2024-04-25 10:59:00,경상남도,함안군,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,기타(기계적요인),기타,기타,0,0,0,550,산업시설,공장시설,금속기계 및 기구공업
2024-04-25 11:00:00,경기도,화성시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전자기기 부속품,0,0,0,331,산업시설,공장시설,그 밖의 공업
2024-04-25 11:27:00,전북특별자치도,전주시완산구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,식품,음식물,0,0,0,69,주거,단독주택,다가구주택
2024-04-25 11:39:00,경기도,고양시일산동구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,0,0,0,1100,"자동차,철도차량",자동차,화물자동차
2024-04-25 12:00:00,충청남도,논산시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,0,0,0,1100,"자동차,철도차량",자동차,화물자동차
2024-04-25 12:13:00,서울특별시,구로구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,100,주거,단독주택,다가구주택
2024-04-25 12:52:00,서울특별시,금천구,"자동차,철도차량",미상,미상,미상,미상,"종이,목재,건초등",종이,0,0,0,396,"자동차,철도차량",자동차,화물자동차
2024-04-25 13:00:00,인천광역시,부평구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,기타(기계적요인),기타,기타,0,0,0,1859,산업시설,공장시설,그 밖의 공업
2024-04-25 13:14:00,충청북도,음성군,"건축,구조물",작동기기,기타(작동기기),제품결함,기타(제품결함),"전기,전자","전기, 전자기기 기판",0,0,0,794,주거,기타주택,기타 주택
2024-04-25 13:17:00,대전광역시,대덕구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,0,기타,야외,쓰레기
2024-04-25 13:31:00,경기도,남양주시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","종이,목재,건초등","목재, 합판",0,0,0,4006,생활서비스,일상서비스,기타 일상서비스
2024-04-25 13:36:00,대구광역시,달성군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,0,0,0,796,생활서비스,음식점,한식(휴게)
2024-04-25 13:37:00,강원특별자치도,춘천시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,152496,주거,단독주택,단독주택
2024-04-25 13:47:00,경상남도,고성군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,9773,주거,단독주택,단독주택
2024-04-25 14:02:00,경상남도,창녕군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,4768,산업시설,동식물시설,우사
2024-04-25 14:09:00,경기도,용인시기흥구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,575,"판매,업무시설",판매시설,상가빌딩
2024-04-25 14:12:00,경상남도,창원시 마산회원구,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,음식물 조리중,식품,음식물,0,0,0,1113,생활서비스,음식점,한식
2024-04-25 14:37:00,경상남도,창원시 진해구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,재활용,0,0,0,19,기타,야외,쓰레기
2024-04-25 14:43:00,전라남도,고흥군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,노후,"종이,목재,건초등",건초,0,0,0,3130,기타서비스,기타건축물,기타 건축물
2024-04-25 14:57:00,충청남도,보령시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,32011,주거,단독주택,단독주택
2024-04-25 14:58:00,경기도,성남시분당구,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",기계적 요인,정비불량,쓰레기류,분진,0,0,0,346,생활서비스,음식점,중식
2024-04-25 14:58:00,경기도,김포시,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,우레탄,0,0,0,306,산업시설,공장시설,제재 및 목공업
2024-04-25 15:00:00,전북특별자치도,정읍시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,4287,주거,단독주택,단독주택
2024-04-25 15:12:00,경기도,포천시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,204465,산업시설,공장시설,그 밖의 공업
2024-04-25 15:31:00,경기도,부천시 소사구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1504,기타,야외,기타야외
2024-04-25 15:33:00,서울특별시,종로구,"건축,구조물",기타,기타,부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","기타(침구,직물류)",0,0,0,66,주거,공동주택,다세대주택
2024-04-25 15:34:00,경기도,화성시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,기타(전기적요인),"전기,전자",전선피복,0,0,0,1656,생활서비스,일상서비스,기타 일상서비스
2024-04-25 15:34:00,울산광역시,울주군,"자동차,철도차량","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마","종이,목재,건초등","목재, 합판",0,0,0,3520,"자동차,철도차량",자동차,화물자동차
2024-04-25 15:36:00,서울특별시,금천구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,11,주거,공동주택,다세대주택
2024-04-25 15:47:00,경상남도,함양군,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",0,0,0,24774,"자동차,철도차량",자동차,화물자동차
2024-04-25 15:50:00,서울특별시,서대문구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,가구,기타(가구),0,0,0,34,주거,단독주택,단독주택
2024-04-25 16:12:00,서울특별시,영등포구,기타(쓰레기 화재등),"마찰, 전도, 복사","마찰열,마찰 스파크",부주의,"불씨,불꽃,화원방치",위험물등,기계유,0,0,0,30,기타,야외,쓰레기
2024-04-25 16:15:00,경기도,안성시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,미상,미상,0,0,0,6650,"자동차,철도차량",자동차,화물자동차
2024-04-25 16:54:00,경상북도,포항시북구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,3501,산업시설,창고시설,"창고, 물품저장소"
2024-04-25 17:00:00,경기도,양주시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,0,0,0,185,산업시설,공장시설,방직공업
2024-04-25 17:03:00,부산광역시,남구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,유류 취급중,위험물등,기타 제4류 위험물,1,0,1,34294,주거,공동주택,아파트
2024-04-25 17:09:00,경기도,용인시처인구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,17811,주거,기타주택,기타 주택
2024-04-25 17:24:00,광주광역시,광산구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,30,주거,공동주택,아파트
2024-04-25 17:32:00,경기도,광주시,기타(쓰레기 화재등),미상,미상,미상,미상,"종이,목재,건초등",종이,0,0,0,2750,기타,야외,쓰레기
2024-04-25 18:00:00,경상북도,포항시북구,"건축,구조물",작동기기,기타(작동기기),부주의,음식물 조리중,기타,기타,0,0,0,9,주거,공동주택,다세대주택
